TeamId,TeamName,SubmissionDate,Score
9083021,MariaWbk,"2022-08-29 01:46:22",0.77511
3710253,"Kweon YoungMin","2022-08-29 01:52:19",0.77511
9083191,王炳照666,"2022-08-29 03:04:05",0.77511
9083310,ClaireHKU,"2022-08-29 04:05:51",0.77511
9083371,"Sudarshana Rao","2022-08-29 04:35:56",0.77511
9083545,"Umar Riyas","2022-08-29 05:39:15",0.77511
9083716,"Lovedeep Singh #5","2022-08-29 06:28:35",0.77511
9083733,JDAFG1,"2022-08-29 06:33:24",0.77511
9083740,zpstunlp,"2022-08-29 06:34:53",0.77511
9083751,"Sean Hidayat","2022-08-29 06:37:58",0.77511
9083757,"Ali Hassan Khan","2022-08-29 06:38:47",0.77511
9083786,SUSU152,"2022-08-29 06:45:15",0.77511
9084104,"Emmanuel Adetunji","2022-08-29 08:04:42",0.77511
5439723,tanzhiqiang369,"2022-08-29 08:09:16",0.77511
9084224,"Alia Almsouti","2022-08-29 08:33:27",0.77511
9084283,VeryFatJhon,"2022-08-31 12:25:53",0.77511
9084428,"Tan #2","2022-08-29 09:21:58",0.77511
9084449,"Long Nguyen Thanh112","2022-08-30 11:46:32",0.77511
9084468,"Marcin Sztramski","2022-08-29 09:37:57",0.77511
9084518,"Pranav Krishna #2","2022-08-29 09:45:29",0.77511
9084599,Prity,"2022-08-29 10:09:25",0.77511
9084642,"Anandaraj M","2022-08-29 10:16:43",0.77511
9084695,"Vipul Kumar #3","2022-08-29 10:33:22",0.77511
6929503,josetilos,"2022-08-29 10:48:42",0.77511
9084785,"Ivan Bayhaqi Ahmad","2022-08-29 10:52:58",0.77511
9085003,"Leonard Schmidt","2022-08-29 11:55:54",0.77511
9085076,joeyikes,"2022-08-29 12:20:20",0.77511
9085090,"P S Brar","2022-08-29 12:24:03",0.77511
9085091,lihongyu8077,"2022-08-29 12:35:39",0.77511
9085093,"Ida Zarębska","2022-08-29 12:25:17",0.77511
9085117,"John Couter","2022-08-29 12:30:40",0.77511
9085169,Adegoke,"2022-08-29 12:45:57",0.77511
9085197,stella3242,"2022-08-29 12:52:38",0.77511
9085219,"Gelo Cruz","2022-08-29 12:56:03",0.77511
9085282,"Iroko Victor","2022-08-29 13:16:09",0.77511
9085310,"Dhruv Khurana #2","2022-08-29 13:22:49",0.77511
9085379,"Wiltha Porcur","2022-08-29 13:40:15",0.77511
9085416,"Jay Patel #9","2022-08-29 13:45:27",0.77511
9085598,"Xavier Chae","2022-08-29 14:24:50",0.77511
9085585,Niccolò,"2022-08-29 14:32:04",0.77511
9085664,"rafay javed","2022-08-29 14:41:47",0.77511
9085696,"Round Robin","2022-08-29 14:49:19",0.77511
7199956,"Xinyi Na","2022-08-29 14:56:48",0.77511
9085827,"Sharad Maurya #2","2022-08-29 15:24:26",0.77511
9085864,"Cam Phong","2022-08-29 15:36:55",0.77511
9085905,"Wesley Ochoka1","2022-08-29 15:48:05",0.77511
9079083,"Ryan Harvey","2022-08-29 16:15:29",0.77511
9086017,Rubbellos,"2022-08-29 16:19:13",0.77511
9086100,"Anirban Debnath #2","2022-08-29 16:41:09",0.77511
9086059,Guuubk,"2022-08-29 16:48:48",0.77511
9086183,zhuimeng222,"2022-08-29 17:11:54",0.77511
9086193,DanielEAlarcon,"2022-08-29 17:17:25",0.77511
9086207,mikef0428,"2022-08-29 17:23:59",0.77511
9086209,"R Thirucumaran","2022-08-29 17:24:47",0.77511
9086283,"Mohd Fauzan Khan","2022-08-29 17:50:34",0.77511
9086285,"Chris Gilbert","2022-08-29 19:29:59",0.77511
9086346,"Mahid Ghias","2022-08-29 18:17:51",0.77511
9086408,"ADHYAN SAXENA","2022-08-29 18:37:11",0.77511
9086413,Indranil0603,"2022-08-29 18:40:29",0.77511
1546816,"Toni Polonijo","2022-08-29 18:53:05",0.77511
9086493,"HANSH GOYAL","2022-08-29 19:09:10",0.77511
9086615,"Shimaa Attallah","2022-08-29 19:58:46",0.77511
3095518,"Robert Paluch","2022-09-02 17:09:57",0.77511
9086710,"Leo Jiang #2","2022-08-29 20:51:33",0.77511
9086735,"Juan Falcone","2022-08-29 21:01:43",0.77511
9086773,"Kev Masterson","2022-08-29 21:22:54",0.77511
9086785,KKCO,"2022-08-29 21:28:09",0.77511
9086790,"Sebastian Villalba","2022-08-29 21:31:42",0.77511
9086813,Excuse1,"2022-08-29 21:48:43",0.77511
9086827,"Emilian Tuca","2022-08-29 21:55:41",0.77511
9068044,"Kelsey McC","2022-08-29 23:03:16",0.77511
9087104,"Teo Flandoli Okeefe","2022-08-30 00:56:40",0.77511
9087312,"Elias m","2022-09-02 03:43:43",0.77511
4062694,"vikas purohit","2022-08-30 02:47:45",0.77511
9087407,Caro_Eliz211,"2022-09-05 04:35:01",0.77511
9087453,"Bernie Csx","2022-08-30 03:20:57",0.77511
9087591,kde2,"2022-08-30 04:04:50",0.77511
9087664,"Siriya Saetae","2022-08-30 04:39:19",0.77511
9087700,"Ben Wight","2022-08-30 05:31:15",0.77511
9087837,"Yukta Sharma","2022-08-30 05:36:53",0.77511
9087896,"Shrey V Desai","2022-08-30 05:56:13",0.77511
9087970,"HUR KHAN","2022-08-30 06:16:57",0.77511
9088115,martinacahya,"2022-08-30 06:58:22",0.77511
9088121,"Thomas Demel","2022-09-01 06:55:07",0.77511
9088148,GinnyNan,"2022-08-30 07:16:03",0.77511
9088234,brutol,"2022-08-30 07:33:30",0.77511
9088253,"Ashraf Nabout","2022-08-30 07:35:44",0.77511
9088396,Nasukabo,"2022-08-30 08:08:47",0.77511
9088473,"Florian Magalhaes","2022-08-31 13:32:37",0.77511
9088683,"Yipeng Zhang #2","2022-08-30 09:37:36",0.77511
9088723,endras,"2022-08-30 09:46:36",0.77511
9088881,"Md Shariar Imroze Khan","2022-08-30 10:30:48",0.77511
9088954,"Raju Kadari","2022-08-30 10:57:59",0.77511
9088963,"Simone Basti","2022-08-30 10:59:52",0.77511
9088980,Runar2,"2022-08-30 11:07:04",0.77511
6600668,yamamizuki,"2022-08-30 11:24:10",0.77511
9089027,"Abhishek Mudgal","2022-08-30 11:25:59",0.77511
8949718,"Mehmet Nabi Duru","2022-08-30 11:29:57",0.77511
9089230,"Milán Rigó","2022-08-30 12:13:55",0.77511
9089249,"Cristina Peña Cotrino","2022-08-30 12:21:19",0.77511
9089267,"Oladapo Matthew Kayode","2022-08-30 12:25:38",0.77511
9089422,"Ibnu Khathir","2022-08-30 13:08:14",0.77511
4410700,"FAITH NCHIFOR","2022-08-31 12:11:16",0.77511
9089599,"ding #2","2022-08-30 14:02:08",0.77511
9089608,"Luka Fatuesi","2022-08-30 14:04:38",0.77511
9081657,"Saif Noor 1912510642","2022-08-30 14:24:53",0.77511
9089706,"Mamta U","2022-08-30 14:29:27",0.77511
9089791,dmogle,"2022-08-30 14:49:05",0.77511
5486473,"Isamu Goiati","2022-08-30 14:54:30",0.77511
9089827,"Roman Kuliievych","2022-08-30 15:01:21",0.77511
9089874,"Linn Htet Win","2022-08-30 15:19:42",0.77511
9089925,Shrinivas07,"2022-08-30 15:31:21",0.77511
9089969,vjfychan,"2022-08-30 15:44:39",0.77511
9090029,"Luis W. ZN","2022-08-30 16:02:12",0.77511
9090053,"Ranchal Khandelwal","2022-08-30 16:14:37",0.77511
9090122,"Ansh Tanwar","2022-08-30 16:32:42",0.77511
9090164,"Rutu M Patil","2022-08-30 16:47:21",0.77511
9090178,"Karishma Battina","2022-08-30 16:54:57",0.77511
9090183,"Susanne W.","2022-08-30 16:55:23",0.77511
5909975,"Greta Garcia","2022-09-15 18:24:01",0.77511
9090433,Danyo42,"2022-08-30 18:07:32",0.77511
9090462,JMC897,"2022-08-30 18:14:39",0.77511
9090483,"Fengdi Zhang","2022-08-30 18:20:06",0.77511
9090557,"Leonardo Fernandes #2","2022-08-30 18:41:52",0.77511
9090624,egaebel,"2022-08-30 19:01:06",0.77511
9090625,"Dilip #3","2022-08-30 19:01:14",0.77511
9090781,"Fernando Zendron (Chucky)","2022-08-30 19:58:09",0.77511
6521607,"Admiral Ducky","2022-08-30 20:47:42",0.77511
9090876,"Snehil Gupta #2","2022-08-30 20:42:51",0.77511
9090914,"Adarsh Kumar #6","2022-09-09 07:15:22",0.77511
9090930,"Salvatore Patti","2022-08-30 21:01:14",0.77511
9087068,WeixiaoLi,"2022-08-30 21:19:21",0.77511
9090993,"Joel Aggrey","2022-08-30 21:41:20",0.77511
9091178,"Salisu Ahmad","2022-08-30 23:25:16",0.77511
9091194,"Yajun Lu","2022-08-30 23:38:07",0.77511
9091662,"Shunki Ogita","2022-08-31 01:37:08",0.77511
9091688,drissdo23,"2022-08-31 01:48:45",0.77511
9091785,kpkdbf,"2022-08-31 02:22:04",0.77511
9091795,"KHZIBA ZINEB","2022-08-31 02:24:21",0.77511
9091830,"Tanguy De Fenoyl","2022-09-01 03:08:04",0.77511
9077737,109065427,"2022-08-31 03:08:59",0.77511
9092011,"Miles Rosenstrauch","2022-08-31 03:42:16",0.77511
9092094,ThorNiek,"2022-08-31 04:12:25",0.77511
9092104,sinjewoo,"2022-08-31 04:15:05",0.77511
9092126,jantamala,"2022-08-31 04:26:40",0.77511
9092183,"Ashish Yadav #5","2022-08-31 04:53:18",0.77511
9091626,"Sungy Ko","2022-08-31 05:45:52",0.77511
9091631,"Jinrak Park","2022-08-31 06:09:14",0.77511
9091633,JohoJoho,"2022-08-31 06:46:15",0.77511
9091641,"kaggle.com/ yunseok Kim","2022-08-31 06:32:01",0.77511
8245438,SungbaeJeon,"2022-08-31 06:36:18",0.77511
9091636,"Choi Hyungsik","2022-08-31 06:34:32",0.77511
9092521,Tenpenny,"2022-08-31 06:36:53",0.77511
9091686,"TH Kim","2022-08-31 06:43:29",0.77511
9091639,uuujinpark,"2022-08-31 06:45:28",0.77511
6374435,"s.g. test","2022-08-31 06:45:57",0.77511
9091627,"Sangyoel Lee","2022-08-31 06:46:15",0.77511
9091622,rcastleis,"2022-08-31 06:46:26",0.77511
9091624,DONGWOOKMOON,"2022-08-31 06:49:53",0.77511
9091634,Hallem_Ryan,"2022-08-31 06:53:24",0.77511
8882135,yjchchch,"2022-08-31 07:00:44",0.77511
9092688,"MA #3","2022-08-31 07:08:55",0.77511
9092717,JeffDYPark,"2022-08-31 07:14:37",0.77511
9092668,seojeong1,"2022-08-31 07:52:53",0.77511
9092804,StupidSheep,"2022-08-31 07:32:50",0.77511
9092545,"Ayaan LIM","2022-08-31 07:45:01",0.77511
9092549,GONGD0M1N,"2022-08-31 08:30:10",0.77511
9092910,"Roshan Shankar","2022-08-31 07:54:01",0.77511
9089424,Leffu33,"2022-08-31 07:56:02",0.77511
9092832,kimhh77,"2022-08-31 08:29:10",0.77511
9093030,"Manh Bui","2022-08-31 08:21:57",0.77511
9092726,tsihod,"2022-08-31 08:23:48",0.77511
8891133,"Yuhi Nishiyama","2022-08-31 08:25:55",0.77511
9093096,"Harsha Tejaswi","2022-08-31 08:35:47",0.77511
1306370,"Sido J.","2022-08-31 09:04:11",0.77511
9093402,"Giovanni Pistacchi","2022-08-31 09:58:03",0.77511
8828806,fanstarfields,"2022-09-03 06:46:23",0.77511
9093456,"Shafkat Bin Manjur","2022-08-31 10:15:16",0.77511
9093470,"Shivam Pathak","2022-08-31 10:19:29",0.77511
9093594,khanuchihaa,"2022-08-31 10:51:26",0.77511
7444051,chenjingxian,"2022-08-31 11:04:23",0.77511
9093726,criscit15,"2022-08-31 11:24:18",0.77511
9093729,"Mehdi Ameri","2022-08-31 11:25:22",0.77511
9093842,"Vladislav Pavlov","2022-09-13 10:56:56",0.77511
9093977,"Harsh Modi #2","2022-08-31 12:30:55",0.77511
9094001,"Elif Nur Halat","2022-08-31 12:36:42",0.77511
6770444,jsato,"2022-08-31 12:42:31",0.77511
9094027,GoBrandonLo,"2022-08-31 12:45:06",0.77511
9094058,"Sanjida Tabassum ","2022-08-31 12:52:15",0.77511
6592473,Smudgie,"2022-08-31 13:02:17",0.77511
9089234,"Kirill Baidukov","2022-08-31 13:15:36",0.77511
9094162,"Harshal Panchal","2022-08-31 13:23:55",0.77511
9094388,"Megha Santosh Bothe","2022-08-31 14:11:32",0.77511
9094508,"NVP Coder","2022-08-31 14:38:57",0.77511
9094475,"Shakil Ahmed 1712","2022-08-31 14:45:26",0.77511
9094547,"Purnata Ghosal","2022-08-31 14:49:52",0.77511
9094561,"Zeynep 56","2022-08-31 14:57:36",0.77511
9094573,"Dave Williams Data","2022-08-31 15:01:25",0.77511
9094255,"Xuduo Gu","2022-08-31 15:49:07",0.77511
9094630,"Jhanvi Pankhania","2022-08-31 15:17:49",0.77511
9094647,"KS Chaitanya","2022-08-31 15:22:08",0.77511
9094655,Gabojr,"2022-08-31 15:23:37",0.77511
9094674,"Willis Cheng","2022-08-31 15:29:00",0.77511
9094698,MichaelLau,"2022-08-31 15:36:04",0.77511
6049155,AkiSuika,"2022-09-14 15:59:17",0.77511
9094784,meetdomadiya,"2022-08-31 15:59:42",0.77511
9094822,"Hriday Bhushan","2022-08-31 16:14:50",0.77511
9094944,arri1295,"2022-08-31 16:47:54",0.77511
9094985,GabrielML,"2022-08-31 16:59:54",0.77511
9095031,"Meghan Sill","2022-08-31 17:14:51",0.77511
9095076,"Ram Singh #2","2022-08-31 17:30:00",0.77511
9095080,Jay0025,"2022-08-31 17:31:26",0.77511
9095092,"Paul Mdt","2022-08-31 17:34:10",0.77511
7230321,"Hudson Dalprá","2022-08-31 17:41:28",0.77511
728426,"S Krish","2022-08-31 18:08:21",0.77511
9095327,"Wahyu Setya Permadi","2022-08-31 18:41:22",0.77511
9095336,kaiffeine,"2022-08-31 18:43:46",0.77511
9095369,"Sebastian Królikowski","2022-08-31 18:56:49",0.77511
9095374,"Darren Dube","2022-09-14 19:01:11",0.77511
9095430,NeetKD,"2022-08-31 19:14:53",0.77511
9095496,"Keno Basedow","2022-08-31 19:53:44",0.77511
9095500,KEYFU92,"2022-09-06 16:36:38",0.77511
9095524,davdka,"2022-08-31 20:06:51",0.77511
9095569,"Yingwen Tan","2022-08-31 21:02:35",0.77511
1424583,"Maciej Mazurek","2022-08-31 20:30:37",0.77511
9095603,"Andrii Leonov","2022-08-31 20:47:41",0.77511
9095605,"Manuel Andersen","2022-08-31 20:48:12",0.77511
9095629,"Dylan Ansel","2022-08-31 20:59:14",0.77511
9095638,"daniel #5","2022-08-31 21:04:57",0.77511
9095785,raybrd,"2022-08-31 22:21:12",0.77511
9095827,"Bahram Khanlarov","2022-08-31 22:54:15",0.77511
9095890,Santiago_Ro,"2022-08-31 23:39:22",0.77511
9095929,nickolasmabini,"2022-09-01 00:00:57",0.77511
9096037,"Will Contreras","2022-09-01 00:41:33",0.77511
9036880,"KARTHIK V2020ai","2022-09-01 01:12:24",0.77511
9096211,TrevanN,"2022-09-01 01:35:33",0.77511
9096445,"suryeon kim","2022-09-01 02:50:23",0.77511
9065022,kt4ngw,"2022-09-01 04:27:16",0.77511
9096811,"Abdul-Azeez Kuna","2022-09-01 04:43:51",0.77511
4008829,"David Tong","2022-09-15 07:21:51",0.77511
9096841,"Javier Expósito","2022-09-01 20:06:48",0.77511
3644286,"Sasaki Peter","2022-09-01 04:58:09",0.77511
9096876,"Takuma Inoue #2","2022-09-01 05:03:35",0.77511
9096947,irenechoii,"2022-09-01 05:22:43",0.77511
9096998,HarryChan55,"2022-09-01 05:37:26",0.77511
9097118,SidArv,"2022-09-01 06:05:47",0.77511
9097154,"Steve Schraedel","2022-09-01 06:13:12",0.77511
9097402,"Piyel Everywhere","2022-09-01 07:09:29",0.77511
1514573,"king scott","2022-09-01 08:06:16",0.77511
9097242,wjddms00,"2022-09-01 08:16:39",0.77511
9097755,ParkSeonSook,"2022-09-01 08:34:40",0.77511
9098195,"Toure Mo","2022-09-01 09:48:00",0.77511
9098319,HuangWenyi,"2022-09-01 10:17:18",0.77511
9098401,Biocanter,"2022-09-02 09:20:37",0.77511
9098418,"Sinan Genc","2022-09-01 10:37:54",0.77511
9098449,wuumou,"2022-09-01 10:44:38",0.77511
9098473,"Chirag Pawar","2022-09-01 10:49:13",0.77511
9098510,"abhishek dhawan","2022-09-01 10:57:55",0.77511
9098586,"Nawfel Yakoubi","2022-09-01 11:15:25",0.77511
9098602,"[Deleted] ee40918d-ba6e-4287-ae8b-2f8aebeb9967","2022-09-01 11:19:10",0.77511
9098705,ShoaibTaimur,"2022-09-01 11:42:47",0.77511
9024686,"Jakub Szulc","2022-09-01 17:31:26",0.77511
9098772,"Hassan Rizwan Bhutta","2022-09-01 11:58:23",0.77511
9098783,JamesSand,"2022-09-01 12:00:35",0.77511
9098888,aidenz0,"2022-09-01 12:23:56",0.77511
9098902,Vladislav_Sergeevich,"2022-09-01 12:28:03",0.77511
9098983,"Yash Aggarwal","2022-09-02 10:00:17",0.77511
9099036,"John Goewert","2022-09-01 12:59:11",0.77511
9097710,"Nguyen Do Quang","2022-09-01 13:26:16",0.77511
9099168,"Dwayne Sudduth","2022-09-01 13:27:33",0.77511
9099199,"Vaibhav Ghage","2022-09-01 13:33:35",0.77511
9099201,"Vitor Spada","2022-09-01 13:33:44",0.77511
9099219,Rituejcfnoew,"2022-09-01 18:00:27",0.77511
9099258,"punniezpunpun #2","2022-09-01 14:10:40",0.77511
9099331,"Owais Chaudhary","2022-09-01 16:10:32",0.77511
9099345,blackjune,"2022-09-01 14:02:23",0.77511
9099457,"Todor Angelov","2022-09-08 07:00:57",0.77511
9099473,"Francisco Ortiz Tena","2022-09-01 16:09:18",0.77511
9099500,"Saurabh Joshi #3","2022-09-10 13:39:52",0.77511
9099554,"AADIT FADIA","2022-09-01 14:47:04",0.77511
9099572,joooose,"2022-09-01 14:50:15",0.77511
9099652,"Parnia Eshaghi","2022-09-04 08:19:03",0.77511
9099705,Deluixes,"2022-09-06 17:02:40",0.77511
9099756,"Haruto Taka","2022-09-01 15:45:18",0.77511
9099759,"Izzaldeen Bany-Salman","2022-09-01 15:43:05",0.77511
9099771,"Liwen Wang111","2022-09-01 15:46:12",0.77511
5443054,"Christian Vladimir Sucuzhanay Arevalo","2022-09-01 15:51:41",0.77511
9099847,"Jamie Wilson #2","2022-09-01 16:07:33",0.77511
9099855,RafaArrieta,"2022-09-01 16:09:18",0.77511
9099915,"Ahmet Fırat Gamsız","2022-09-01 16:23:57",0.77511
9099918,EmamiMohammad,"2022-09-01 16:25:01",0.77511
9099217,ShubhSingh5901,"2022-09-01 16:25:34",0.77511
9100050,"Baffour Adusei","2022-09-01 17:02:47",0.77511
9100052,"Bhaskar Rawat","2022-09-01 17:03:16",0.77511
9100089,"Sedat Erkal","2022-09-01 17:13:15",0.77511
9100156,Evangeline,"2022-09-01 17:28:20",0.77511
9100230,"Leah Cingranelli","2022-09-01 17:46:53",0.77511
9100231,"Sabrina #9","2022-09-06 16:15:31",0.77511
9100240,"Omar Flores Sánchez","2022-09-01 17:49:21",0.77511
9100249,"Benjamin Schulman","2022-09-01 17:52:02",0.77511
9100335,"Sebastian #18","2022-09-01 18:21:50",0.77511
7028504,"Elizaveta Mirova","2022-09-01 18:40:43",0.77511
9100625,"Prakhar Srivastava #6","2022-09-01 19:47:36",0.77511
9100758,Frankiie,"2022-09-01 20:18:42",0.77511
9100935,"Alicia Burton","2022-09-01 21:58:23",0.77511
9100936,"Gina Pak","2022-09-01 21:58:38",0.77511
9100946,"Luis Urso","2022-09-01 22:04:30",0.77511
7029575,"Jhon Jairo","2022-09-01 22:45:54",0.77511
7973849,"Takayoshi Inoue","2022-09-02 02:11:18",0.77511
9101413,"Mohit Patil #2","2022-09-02 02:14:34",0.77511
6975044,RabbitYang,"2022-09-02 02:51:51",0.77511
9101552,wanghaowei,"2022-09-02 02:59:01",0.77511
9101586,"yangfan #3","2022-09-02 03:10:50",0.77511
9101690,"Rival Abdul Aziz","2022-09-02 03:45:11",0.77511
9101737,"Billy Wojcicki","2022-09-02 04:07:52",0.77511
7148590,"Mohammed Taherali ","2022-09-02 04:21:37",0.77511
9101978,Idh419,"2022-09-02 05:38:14",0.77511
9102096,"Sermin Erten","2022-09-02 06:10:22",0.77511
9102312,Suppu15,"2022-09-02 07:00:28",0.77511
9102355,"Lucius Carr","2022-09-02 07:07:27",0.77511
9102386,"Vishal Jaiswal #2","2022-09-02 07:14:23",0.77511
8973667,"AI MATSUURA","2022-09-02 07:32:53",0.77511
9102547,golenwu979,"2022-09-02 07:56:16",0.77511
9102349,"beer & beer","2022-09-02 08:26:06",0.77511
3449096,daikifujita,"2022-09-02 08:17:33",0.77511
9102656,"Sam Ireson","2022-09-02 08:25:02",0.77511
9103022,"Alessio Saccomani","2022-09-02 09:52:37",0.77511
9103192,"Nicolaj Hansen","2022-09-02 10:35:41",0.77511
9103275,AlvinChowCM,"2022-09-02 10:56:12",0.77511
9103340,"Aman Gupta #11","2022-09-02 11:13:36",0.77511
9103366,"PARADESI SUNIL KUMAR","2022-09-02 11:19:36",0.77511
4444088,"Abhijit Deshpande","2022-09-06 11:41:18",0.77511
9103538,"Sergey Somkov","2022-09-02 12:07:43",0.77511
9103555,"Himank Patel","2022-09-02 12:11:42",0.77511
9103618,"Aryav Bhola","2022-09-02 12:26:16",0.77511
9103635,"Ron Lapitan","2022-09-02 12:30:11",0.77511
9103637,ahyucel,"2022-09-02 20:44:30",0.77511
8410695,"Tian Lianghai","2022-09-07 10:40:51",0.77511
7229408,"Supot Chainiramitkul","2022-09-02 13:11:42",0.77511
9103824,"James Lee #6","2022-09-02 13:15:26",0.77511
9103833,JoSAnDu,"2022-09-02 13:16:28",0.77511
9104126,"Kadir Ekinci","2022-09-02 14:21:52",0.77511
9104363,"gerome yoo","2022-09-02 15:31:59",0.77511
9104394,"kentaro Kinoshita","2022-09-02 15:40:18",0.77511
9104249,"Sadman Kabir","2022-09-02 16:15:47",0.77511
9104531,Aigiza,"2022-09-02 16:26:59",0.77511
9104533,"Alexis Dmitro","2022-09-02 16:28:05",0.77511
9104547,ecologygas1,"2022-09-02 16:32:09",0.77511
9104548,Eomith,"2022-09-02 16:32:14",0.77511
9104568,"Lester Garcia","2022-09-02 16:53:30",0.77511
9104575,"Prakash A","2022-09-02 16:44:27",0.77511
9104659,"Evangelina Suvorova","2022-09-02 17:13:15",0.77511
9104719,"Floyd Wright","2022-09-02 17:37:31",0.77511
9101178,"Leo Ayala","2022-09-02 17:42:41",0.77511
9104817,fQuieto,"2022-09-02 18:11:43",0.77511
9104888,"Nithin Nazar","2022-09-02 18:40:45",0.77511
9104893,"Arya #2","2022-09-02 19:22:50",0.77511
9104867,"Ara Ngembu","2022-09-02 18:43:45",0.77511
9104966,ScreamingTaco,"2022-09-02 19:11:48",0.77511
9104974,"Ashley Yung","2022-09-02 19:12:39",0.77511
9105051,"Harishan Ganesh","2022-09-02 19:50:42",0.77511
9105054,"Rustam Abdulatipov","2022-09-02 23:55:35",0.77511
9105108,"Marquis Wooten","2022-09-02 20:18:59",0.77511
3771523,"Eric Pender","2022-09-02 21:18:04",0.77511
9105217,Foasde,"2022-09-02 21:24:06",0.77511
9105242,ClineC,"2022-09-02 21:34:59",0.77511
9105316,"Adarsh Nayak","2022-09-02 22:25:33",0.77511
9105369,"Omer Asher","2022-09-02 22:56:35",0.77511
9105377,"Nitin Manjrekar","2022-09-02 23:01:45",0.77511
9105442,"Bryan Allaire","2022-09-02 23:50:59",0.77511
9105640,"Jiahao Guo22","2022-09-03 02:11:50",0.77511
9105667,"Mat Mansilla","2022-09-03 02:21:02",0.77511
9105730,claire3z,"2022-09-03 03:05:41",0.77511
9105768,"Kirtan Patel #3","2022-09-03 03:22:50",0.77511
9105801,"rosa dania","2022-09-03 03:44:27",0.77511
8594866,aimhyoungsin@gmail.com,"2022-09-03 03:45:58",0.77511
9105854,PKockout,"2022-09-03 04:07:02",0.77511
9105883,"ADITYA BANERJEE_00","2022-09-03 04:23:40",0.77511
9105934,WajahatAliBasharat07,"2022-09-03 04:47:19",0.77511
9105966,"Bryan Young","2022-09-03 05:04:16",0.77511
9105867,"Nilesh Ingle","2022-09-12 06:11:12",0.77511
9106099,"José Luis Sánchez #3","2022-09-03 06:12:03",0.77511
9106119,Winson_AIlearn,"2022-09-03 17:46:36",0.77511
9106154,Sohei_Iwaskai,"2022-09-03 06:17:39",0.77511
9106198,"kisna kk","2022-09-03 06:32:34",0.77511
9106301,"Richa Agrawal #2","2022-09-03 07:31:27",0.77511
9106437,JinchunLan,"2022-09-03 08:11:35",0.77511
9106544,"Kumaar Balbir","2022-09-03 08:47:54",0.77511
9106598,"Michał Złotogórski","2022-09-03 09:04:26",0.77511
9106780,Dastan46,"2022-09-03 10:05:18",0.77511
9106852,Misdirection,"2022-09-03 10:34:05",0.77511
9106899,Kazuo20220903,"2022-09-03 15:00:38",0.77511
9106929,"Marcos Martinez #2","2022-09-03 10:55:51",0.77511
9106941,"Lantz Murray","2022-09-03 10:57:37",0.77511
6841309,tngmb08,"2022-09-03 10:58:40",0.77511
7003104,Maestrodir,"2022-09-03 11:49:59",0.77511
9107090,"Rubén Contreras","2022-09-03 11:53:25",0.77511
9107112,Molotov666,"2022-09-03 12:01:36",0.77511
9107136,oveFRlow,"2022-09-08 11:53:02",0.77511
9107441,"Giancarlo Sportelli","2022-09-03 13:57:01",0.77511
9107486,"Tushar Shubhra Pal","2022-09-11 11:14:39",0.77511
9107500,"Pierre Lewis","2022-09-03 14:16:45",0.77511
9107527,"Fahim #3","2022-09-03 14:24:37",0.77511
9107579,"Bradley Selee","2022-09-03 14:45:10",0.77511
9107729,LanLer,"2022-09-03 15:37:42",0.77511
9107732,flower263,"2022-09-03 15:38:42",0.77511
9107947,RichJay,"2022-09-03 16:57:12",0.77511
9021067,"Taravati Dasriya","2022-09-03 17:22:27",0.77511
9108056,"Vivek Chilakala","2022-09-03 17:43:57",0.77511
9108112,Asushei,"2022-09-03 18:07:17",0.77511
9108144,chocolovaarr,"2022-09-03 18:24:11",0.77511
9108170,"Igor Krzeszewski","2022-09-03 18:31:41",0.77511
9108180,Evians436,"2022-09-03 18:37:25",0.77511
9101150,Equipo#1_MA2014.101,"2022-09-05 00:36:11",0.77511
9108209,"Tiara Brilliani","2022-09-03 18:50:27",0.77511
9108287,Sonia.nust,"2022-09-03 19:26:27",0.77511
9108322,Lkiiazzz,"2022-09-03 19:44:32",0.77511
9108354,eaglesone,"2022-09-03 20:05:00",0.77511
9082200,"Sharmishtha Shukla","2022-09-03 20:05:58",0.77511
9108386,"Hassan Chaudhry","2022-09-03 20:21:54",0.77511
9108398,"Brooke Pennington","2022-09-04 23:56:36",0.77511
9108406,"Jamie Dormaar","2022-09-03 20:37:34",0.77511
9108471,"Kevin Sejin Park","2022-09-03 21:20:59",0.77511
9108509,"Diamoah ngwayah","2022-09-03 22:00:02",0.77511
9108583,"Jason Anderson","2022-09-03 23:05:31",0.77511
9108615,"Akshat Khandelwal","2022-09-03 23:42:35",0.77511
9108628,"Franz Raschke","2022-09-03 23:56:56",0.77511
9108630,NCSAINT,"2022-09-03 23:58:33",0.77511
9108697,"Tanaka #2","2022-09-04 00:45:33",0.77511
9108700,"Roman Galstyan","2022-09-09 22:19:06",0.77511
9108773,"Rhys Selby","2022-09-04 01:40:52",0.77511
9108780,"nicolas galaz","2022-09-04 01:46:33",0.77511
9108926,"Sebas #4","2022-09-04 03:06:29",0.77511
9109160,ailikehuman,"2022-09-04 05:08:22",0.77511
9109316,"Abu Zar Moin","2022-09-04 06:24:13",0.77511
9109345,"Ainur Raihan","2022-09-04 06:35:22",0.77511
9109411,"Ankit Prem","2022-09-04 07:01:59",0.77511
9109569,"Pietro Ubbiali","2022-09-04 08:00:23",0.77511
9109574,starnight421,"2022-09-04 07:58:19",0.77511
9109632,"Al Hal","2022-09-04 08:15:40",0.77511
